step,liquidatorOrders,liquidations,liquidatedPositionNotional,stepLiquidatorRewardsPaid,stepLiquidationPenaltyCollected,stepMarginReturnedFromLiquidation,stepInsuranceFundOutflow,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,insuranceFundOutflow
297,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
298,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
299,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
300,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
301,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
302,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
303,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
304,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
305,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
306,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
307,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
308,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
309,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
310,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
311,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
312,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
313,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
314,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
315,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
316,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
317,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
318,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
319,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
320,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
321,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
322,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
323,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
324,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
325,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
326,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
327,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
328,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
329,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
330,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
331,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
332,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
333,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
334,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
335,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
336,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
337,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
338,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
339,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
340,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
341,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
342,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
343,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
344,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
345,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
346,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
347,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
348,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
349,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
350,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
351,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
352,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
353,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
354,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
355,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
356,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
357,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
358,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
359,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
360,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
361,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
362,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
363,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
364,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
365,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
366,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
367,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
368,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
369,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
370,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
371,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
372,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
373,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
374,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
375,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
376,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
377,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
378,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
379,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
380,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
381,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
382,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
383,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
384,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
385,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
386,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
387,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
388,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
389,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
390,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
391,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
392,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
393,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
394,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
395,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
396,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
397,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
398,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
399,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
400,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
401,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
402,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
403,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
404,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
405,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
406,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
407,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
408,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
409,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
410,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
411,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
412,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
413,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
414,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
415,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
416,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
417,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
418,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
419,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
420,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
421,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
422,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
423,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
424,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
425,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
426,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
427,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
428,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
429,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
430,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
431,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
432,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
433,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
434,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
435,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
436,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
437,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
438,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
439,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
440,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
441,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
442,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
443,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
444,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
445,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
446,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
447,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
448,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
449,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
450,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
451,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
452,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
453,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
454,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
455,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
456,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
457,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
458,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
459,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
460,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
461,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
462,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
463,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
464,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
465,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
466,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
467,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
468,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
469,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
470,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
471,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
472,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
473,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
474,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
475,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
476,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
477,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
478,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
479,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
480,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
481,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
482,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
483,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
484,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
485,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
486,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
487,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
488,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
489,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
490,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
491,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
492,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
493,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
494,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
495,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
496,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
497,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
498,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
499,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
500,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
501,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
502,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
503,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
504,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
505,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
506,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
507,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
508,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
509,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
510,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
511,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
512,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
513,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
514,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
515,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
516,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
517,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
518,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
519,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
520,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
521,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
522,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
523,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
524,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
525,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
526,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
527,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
528,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
529,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
530,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
531,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
532,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
533,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
534,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
535,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
536,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
537,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
538,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
539,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
540,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
541,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
542,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
543,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
544,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
545,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
546,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
547,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
548,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
549,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
550,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
551,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
552,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
553,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
554,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
555,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
556,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
557,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
558,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
559,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
560,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
561,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
562,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
563,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
564,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
565,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
566,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
567,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
568,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
569,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
570,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
571,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
572,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
573,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
574,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
575,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
576,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
577,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
578,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
579,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
580,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
581,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
582,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
583,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
584,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
585,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
586,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
587,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
588,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
589,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
590,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
591,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
592,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
593,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
594,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
595,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
596,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
597,0,0,0.0,0.0,0.0,0.0,0.0,1072.992,2011.86,0.0,4243.258805
