step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
163,2037.09,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,3.33,1.00,1.00,0
164,2040.95,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.91,11.00,7.00,0
165,2038.36,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,12.66,7.00,5.00,0
166,2037.97,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.95,1.00,0.00,0
167,2039.37,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.87,4.00,2.00,0
168,2038.32,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.12,3.00,2.00,0
169,2035.27,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.97,8.00,5.00,0
170,2036.97,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.34,5.00,3.00,0
171,2040.43,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,16.99,10.00,6.00,0
172,2042.51,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.20,6.00,4.00,0
173,2045.62,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.25,9.00,6.00,0
174,2048.10,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,12.11,7.00,4.00,0
175,2048.91,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,3.95,2.00,1.00,0
176,2045.93,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.54,8.00,5.00,0
177,2048.00,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.12,6.00,4.00,0
178,2045.32,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.10,7.00,5.00,0
179,2042.60,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.30,7.00,5.00,0
180,2043.10,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.46,1.00,0.00,0
181,2039.37,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.26,10.00,7.00,0
182,2040.63,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.17,3.00,2.00,0
183,2038.81,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.91,5.00,3.00,0
184,2042.41,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.68,10.00,7.00,0
185,2046.33,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,19.15,11.00,7.00,0
186,2049.99,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.93,10.00,7.00,0
187,2049.28,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,3.49,2.00,1.00,0
188,2051.68,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.72,7.00,4.00,0
189,2052.74,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.14,3.00,2.00,0
190,2051.72,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,4.93,2.00,1.00,0
191,2048.82,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.13,8.00,5.00,0
192,2045.88,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.35,8.00,5.00,0
193,2047.76,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.18,5.00,3.00,0
194,2044.91,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.92,8.00,5.00,0
195,2041.42,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.08,10.00,6.00,0
196,2040.88,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.61,1.00,1.00,0
197,2041.28,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.95,1.00,0.00,0
198,2037.31,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,19.43,11.00,7.00,0
199,2038.65,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.57,3.00,2.00,0
200,2037.53,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.48,3.00,2.00,0
201,2038.17,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,3.13,1.00,1.00,0
202,2039.95,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.74,5.00,3.00,0
203,2040.01,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,0.29,0.00,0.00,0
204,2041.95,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.50,5.00,3.00,0
205,2038.06,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,19.05,11.00,7.00,0
206,2036.22,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.02,5.00,3.00,0
207,2033.20,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.82,8.00,5.00,0
208,2029.58,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.83,10.00,7.00,0
209,2026.11,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.10,10.00,6.00,0
210,2027.12,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,4.98,2.00,1.00,0
211,2023.67,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.02,10.00,6.00,0
212,2025.43,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.71,5.00,3.00,0
213,2028.96,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.44,10.00,6.00,0
214,2024.95,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,19.80,11.00,7.00,0
215,2027.93,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.73,8.00,5.00,0
216,2031.77,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.96,11.00,7.00,0
217,2031.38,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.94,1.00,0.00,0
218,2031.86,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.39,1.00,0.00,0
219,2028.40,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.04,10.00,6.00,0
220,2032.01,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.77,10.00,7.00,0
221,2029.84,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.65,6.00,4.00,0
222,2028.75,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.39,3.00,2.00,0
223,2025.74,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.81,8.00,5.00,0
224,2025.25,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.45,1.00,0.00,0
225,2021.54,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.28,10.00,7.00,0
226,2023.49,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.61,5.00,3.00,0
227,2019.61,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,19.18,11.00,7.00,0
228,2016.43,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.71,9.00,6.00,0
229,2016.22,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.06,0.00,0.00,0
230,2018.55,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.54,6.00,4.00,0
231,2020.75,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.93,6.00,4.00,0
232,2022.17,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,7.02,4.00,2.00,0
233,2019.82,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.62,6.00,4.00,0
234,2018.91,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,4.54,2.00,1.00,0
235,2016.55,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.69,7.00,4.00,0
236,2018.82,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.25,6.00,4.00,0
237,2020.19,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.80,4.00,2.00,0
238,2017.00,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.80,9.00,6.00,0
239,2019.81,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.96,8.00,5.00,0
240,2019.44,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.83,1.00,0.00,0
241,2019.96,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.53,1.00,1.00,0
242,2021.13,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.79,3.00,2.00,0
243,2022.17,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.16,3.00,2.00,0
244,2021.95,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,1.06,0.00,0.00,0
245,2024.87,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.44,8.00,5.00,0
246,2027.77,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.31,8.00,5.00,0
247,2029.23,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,7.19,4.00,2.00,0
248,2031.50,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.19,6.00,4.00,0
249,2030.16,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.57,3.00,2.00,0
250,2028.22,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.57,5.00,3.00,0
251,2025.99,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.99,6.00,4.00,0
252,2026.04,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,0.23,0.00,0.00,0
253,2022.86,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.68,9.00,6.00,0
254,2020.53,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,11.51,6.00,4.00,0
255,2022.57,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.09,6.00,4.00,0
256,2019.04,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.46,10.00,6.00,0
257,2022.52,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.23,10.00,6.00,0
258,2024.24,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.52,5.00,3.00,0
259,2021.15,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.31,9.00,6.00,0
260,2017.83,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,16.40,9.00,6.00,0
261,2021.38,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.60,10.00,7.00,0
262,2022.35,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,4.81,2.00,1.00,0
263,2024.35,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.88,5.00,3.00,0
264,2024.19,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,0.79,0.00,0.00,0
265,2026.24,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.14,6.00,4.00,0
266,2023.33,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.36,8.00,5.00,0
267,2027.07,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.45,11.00,7.00,0
268,2023.77,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,16.25,9.00,6.00,0
269,2027.35,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.66,10.00,7.00,0
270,2030.50,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,15.57,9.00,6.00,0
271,2033.99,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.18,10.00,6.00,0
272,2032.38,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,7.92,4.00,3.00,0
273,2029.42,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,14.55,8.00,5.00,0
274,2032.00,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,12.71,7.00,5.00,0
275,2034.73,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.44,8.00,5.00,0
276,2032.05,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,13.21,7.00,5.00,0
277,2035.37,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,16.33,9.00,6.00,0
278,2031.56,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,18.70,11.00,7.00,0
279,2032.84,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,6.30,3.00,2.00,0
280,2036.12,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,16.13,9.00,6.00,0
281,2035.00,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,5.51,3.00,2.00,0
282,2035.08,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,0.40,0.00,0.00,0
283,2035.66,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,2.88,1.00,1.00,0
284,2033.56,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,10.36,6.00,4.00,0
285,2031.86,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,8.36,5.00,3.00,0
286,2035.35,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,17.19,10.00,6.00,0
287,2033.46,0.0,90000.0,88864.3575,0.0,626.6845,91.9095,183.819,0.0,88864.3575,0.0,0,0,180.518,350.956,0.0,0,0,0,0,8,0,8,0.000,9.58,0.000,9.26,5.00,3.00,0
