step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
272,2032.38,1320996.032029,351001.179557,877492.727699,0.0,56498.805886,21187.052121,35311.753623,318852.16358,160398.584877,282905.857178,5,10,10214.170505,19151.569827,1247405.590368,44,20,16,68,22,16,0,22.727,14.24,1.143,7.12,6.22,2.84,0
273,2029.42,1317033.089784,350129.366371,875312.84706,0.0,56756.475013,21283.678043,35472.796827,319604.750786,161123.249144,285810.402084,5,10,10257.099277,19232.061274,1252648.266668,42,21,13,69,30,21,1,16.667,14.29,1.143,6.60,5.99,3.18,0
274,2032.00,1313082.017022,350383.417508,875947.992816,0.0,56987.610587,21370.353883,35617.25656,320355.080241,161758.3949,285810.402084,4,8,10287.662914,19289.368094,1256380.850921,41,21,14,70,32,23,1,12.500,14.40,1.143,6.74,4.38,3.01,0
275,2034.73,1309142.794736,350585.882312,876453.881763,0.0,57167.639612,21437.864767,35729.7747,321103.158716,162264.283847,285810.402084,5,10,10317.431651,19345.184477,1260016.358034,42,21,14,71,33,24,1,15.152,14.40,1.143,7.48,6.83,3.96,0
276,2032.05,1305215.424524,350105.520122,875253.611405,0.0,57429.333222,21535.99987,35893.333206,321848.992991,163016.513145,287762.90174,6,10,10369.695796,19443.179749,1266399.116813,37,21,12,70,25,18,0,24.000,14.31,1.143,6.10,4.75,2.58,0
277,2035.37,1301299.825134,349362.843521,873396.789854,0.0,57690.432538,21633.912113,36056.520278,322592.589799,163733.979915,290337.190061,4,8,10404.212317,19507.898227,1270614.44704,40,21,15,72,37,27,1,10.811,14.41,1.143,6.83,6.37,2.93,0
278,2031.56,1297395.965443,348825.47051,872053.012722,0.0,57871.663579,21701.873753,36169.789679,323333.95585,164242.342116,292189.329394,5,9,10433.697435,19563.182823,1274215.31711,41,21,15,70,22,16,0,22.727,14.63,1.143,6.99,6.55,3.81,0
279,2032.84,1293503.79935,348467.715627,871158.572868,0.0,58051.34882,21769.255718,36282.092954,324073.097823,164737.335228,293578.76236,4,8,10458.11344,19608.962832,1277197.121725,41,20,12,72,35,25,1,11.429,14.72,1.143,6.85,7.16,3.60,0
280,2036.12,1289623.309618,348139.809964,870338.630888,0.0,58201.155,21825.433035,36375.721816,324810.022372,165158.14874,294819.517852,5,10,10482.805739,19655.260894,1280212.66883,43,21,13,71,29,21,1,17.241,14.45,1.143,6.45,5.48,3.38,0
281,2035.00,1285754.472936,348395.196464,870977.443784,0.0,58422.669838,21908.501099,36514.16859,325544.73611,165796.961636,294819.517852,6,11,10528.152832,19740.286693,1285750.682588,43,20,15,70,29,21,1,20.690,14.65,1.143,7.77,5.34,2.80,0
282,2035.08,1281897.230748,347980.695511,869940.942962,0.0,58590.2227,21971.333422,36618.889128,326277.245698,166269.596769,296328.653807,5,9,10556.821086,19794.03967,1289251.793187,39,20,13,69,21,15,0,23.810,14.61,1.143,6.13,5.05,2.94,0
283,2035.66,1278051.573032,348236.753637,870581.2612,0.0,58822.277525,22058.353981,36763.923393,327007.55779,166909.915007,296328.653807,4,8,10588.917713,19854.220845,1293171.593769,40,20,14,69,26,19,0,15.385,14.46,1.143,6.36,5.36,4.02,0
284,2033.56,1274217.450694,348359.87706,870889.258259,0.0,59081.315338,22155.493161,36925.822026,327735.678931,167642.461677,296753.203418,5,9,10634.225518,19939.172981,1298704.80956,41,20,17,68,22,16,0,22.727,14.29,1.143,7.86,5.40,3.88,0
285,2031.86,1270394.834837,348352.795864,870871.161721,0.0,59265.985326,22224.744406,37041.240768,328461.615738,168165.51586,297294.354139,5,9,10666.961097,20000.552192,1302702.642201,39,20,13,68,24,17,0,20.833,14.10,1.143,6.26,4.94,4.29,0
286,2035.35,1266583.675192,348583.729075,871448.71987,0.0,59466.567301,22299.962646,37166.604502,329185.374734,168743.074009,297294.354139,6,10,10707.549475,20076.655402,1307659.497984,41,21,16,69,32,23,1,18.750,14.12,1.143,6.45,6.15,4.18,0
287,2033.46,1262783.952221,348870.505996,872165.930328,0.0,59720.174452,22395.065327,37325.108971,329906.962458,169460.284467,297294.354139,5,9,10751.918851,20159.847982,1313078.108065,40,20,13,69,23,16,0,21.739,14.29,1.143,6.03,4.67,3.35,0
288,2035.23,1258995.635095,349150.699665,872866.528486,0.0,59962.780751,22486.042689,37476.737908,330626.385449,170160.882625,297294.354139,6,11,10802.096136,20253.930391,1319206.009031,45,20,14,69,27,19,1,22.222,14.50,1.143,7.25,4.98,4.31,0
289,2031.97,1255218.709456,348247.289686,870607.732365,0.0,60236.72311,22588.771073,37647.951882,331343.650233,170929.638005,300321.90564,5,10,10846.842525,20337.829872,1324670.661905,42,21,16,68,22,16,0,22.727,14.58,1.143,7.20,5.54,4.28,0
290,2035.72,1251453.086705,348494.583027,871225.879534,0.0,60461.796559,22673.173616,37788.622787,332058.763226,171547.785174,300321.90564,4,8,10876.423082,20393.293417,1328283.18753,38,21,13,68,28,20,1,14.286,14.49,1.143,6.26,5.07,3.63,0
291,2035.16,1247698.765148,348033.060933,870072.165322,0.0,60640.459778,22740.172323,37900.287298,332771.73088,172052.040724,301979.875402,5,9,10907.14175,20450.89092,1332034.704898,40,20,14,68,23,16,0,21.739,14.54,1.143,7.57,7.23,2.98,0
292,2034.30,1243955.69795,348293.740421,870723.765892,0.0,60865.722908,22824.645996,38041.076754,333482.559622,172703.641294,301979.875402,6,11,10954.311213,20539.333664,1337795.275686,43,20,13,69,32,23,1,18.750,14.33,1.143,6.64,6.33,2.71,0
293,2038.36,1240223.865346,348481.491363,871193.100236,0.0,61028.929988,22885.848651,38143.081179,334191.255894,173172.975638,301979.875402,6,11,10987.013422,20600.650306,1341789.033015,42,21,13,69,23,16,0,26.087,14.26,1.143,7.92,6.96,4.15,0
294,2042.42,1236503.232676,348275.959106,870679.428974,0.0,61264.792274,22974.297008,38290.495108,334897.826069,173835.891966,303156.462992,5,9,11026.085748,20673.910917,1346560.740861,38,21,16,70,30,21,1,16.667,14.37,1.143,6.24,5.91,4.09,0
295,2041.24,1232793.76596,347491.135965,868717.453191,0.0,61467.378512,23050.266847,38417.111506,335602.27655,174421.755705,305704.302514,6,10,11068.431424,20753.309061,1351732.206646,38,20,14,69,21,15,0,28.571,14.35,1.143,6.84,4.73,3.91,0
296,2041.51,1229095.421347,347411.869368,868519.034338,0.0,61643.048484,23116.143086,38526.905239,336304.613683,174918.380658,306399.34632,5,9,11099.071435,20810.759081,1355474.117997,39,20,11,71,34,24,1,14.706,14.33,1.143,7.51,5.73,4.52,0
297,2042.39,1225408.15821,346878.867461,867186.398286,0.0,61798.272923,23174.35225,38623.920513,337004.84383,175366.523285,308180.124999,6,10,11131.114917,20870.840611,1359387.428333,38,20,16,71,33,24,1,18.182,14.53,1.143,7.64,4.42,3.65,0
298,2045.03,1221731.958398,347078.049104,867684.6218,0.0,61976.004071,23241.00143,38735.00248,337702.973308,175864.746799,308180.124999,5,10,11159.85926,20924.736255,1362897.831299,45,21,16,70,27,19,1,18.519,14.72,1.143,7.43,4.48,4.29,0
299,2048.51,1218066.800997,346179.384287,865438.182745,0.0,62242.38171,23340.893044,38901.488504,338399.008411,176612.54862,311174.365875,5,10,11203.516712,21006.593978,1368229.497658,43,21,17,71,31,22,1,16.129,14.53,1.143,7.61,4.50,4.09,0
300,2044.74,1214412.639905,345439.181997,863587.502908,0.0,62488.2623,23433.098265,39055.163872,339092.955431,177303.747532,313716.244624,5,10,11244.315344,21083.091414,1373212.030693,43,21,14,69,22,16,0,22.727,14.35,1.143,7.38,6.27,4.01,0
301,2047.75,1210769.431381,344602.549565,861495.885701,0.0,62660.301104,23497.612816,39162.688124,339784.820608,177798.634665,316302.748964,6,11,11278.870075,21147.881535,1377432.027304,44,21,13,69,25,18,0,24.000,14.22,1.143,7.94,4.87,2.90,0
302,2044.25,1207137.169296,344117.251441,860282.457813,0.0,62878.134026,23579.300161,39298.8337,340474.610199,178424.114131,318141.656318,6,11,11322.015227,21228.778695,1382701.129002,44,21,15,69,23,16,0,26.087,14.43,1.143,7.79,4.87,3.16,0
303,2046.27,1203515.785383,344289.905488,860714.261329,0.0,63034.360859,23637.885223,39396.47547,341162.330398,178855.917647,318141.656318,4,8,11344.007991,21270.015127,1385386.995329,40,20,16,71,35,25,1,11.429,14.21,1.143,7.31,7.14,3.59,0
304,2050.32,1199905.274411,344036.204222,860079.972936,0.0,63230.264387,23711.349046,39518.915175,341847.987407,179431.500125,319351.527189,7,12,11389.780608,21355.838785,1390976.976269,44,21,12,72,35,25,1,20.000,14.27,1.143,7.97,5.92,4.11,0
305,2051.70,1196305.589994,343098.849718,857736.851214,0.0,63482.336272,23805.876003,39676.460103,342531.587438,180159.482338,322422.631124,6,10,11441.941941,21453.641285,1397347.179126,40,20,11,72,33,24,1,18.182,14.50,1.143,7.03,4.61,4.19,0
306,2047.67,1192716.721705,343414.713065,858526.579047,0.0,63763.314786,23911.242946,39852.071674,343213.136659,180949.210171,322422.631124,5,9,11488.492099,21540.922831,1403032.117195,40,21,14,71,24,17,0,20.833,14.37,1.143,7.90,6.81,3.90,0
307,2044.45,1189138.60459,343423.657401,858548.25292,0.0,63933.289495,23974.983462,39958.305867,343892.641201,181437.449008,322889.196088,6,10,11522.253199,21604.224894,1407155.19158,40,21,16,70,29,21,1,20.690,14.38,1.143,7.10,5.96,3.07,0
308,2045.99,1185571.245816,342541.736037,856344.055171,0.0,64198.291791,24074.359323,40123.932302,344570.107235,182203.598626,325859.543455,6,10,11577.529933,21707.868771,1413905.862784,41,20,15,69,21,15,0,28.571,14.38,1.143,7.31,5.69,3.36,0
309,2048.23,1182014.57381,342468.580063,856160.735745,0.0,64397.57956,24149.092236,40248.487158,345245.540875,182787.179627,326626.443882,7,12,11623.056107,21793.230348,1419465.746845,44,21,16,71,34,24,1,20.588,14.59,1.143,7.82,4.64,3.37,0
310,2049.88,1178468.556769,342624.743459,856551.62839,0.0,64643.349685,24241.256032,40402.093486,345918.948221,183480.442505,326928.814115,5,9,11665.102808,21872.067913,1424600.700256,41,20,14,70,24,17,0,20.833,14.61,1.143,6.55,5.88,4.29,0
311,2050.30,1174933.205031,342712.116096,856770.190052,0.0,64906.67648,24340.00358,40566.672733,346590.335285,184207.491302,327437.30125,4,8,11701.759771,21940.79972,1429077.431979,41,20,14,70,29,21,1,13.793,14.37,1.143,7.30,6.48,4.35,0
312,2053.75,1171408.44442,342934.419878,857325.363105,0.0,65103.953786,24413.982569,40689.971049,347259.708226,184762.664355,327437.30125,5,10,11734.815657,22002.779508,1433114.382174,44,21,15,70,28,20,1,17.857,14.21,1.143,7.78,5.49,2.95,0
313,2051.00,1167894.248258,342520.63302,856291.032307,0.0,65319.169178,24494.688341,40824.480669,347927.073053,185382.336121,329091.303814,6,11,11778.353409,22084.412793,1438431.430166,43,21,16,69,22,16,0,27.273,14.12,1.143,8.00,6.39,4.61,0
314,2053.99,1164390.606427,342639.205186,856587.652357,0.0,65541.002032,24577.875661,40963.126203,348592.435768,185991.893261,329404.240904,4,8,11807.67341,22139.387796,1442012.135363,39,21,13,69,28,20,1,14.286,14.41,1.143,7.49,5.70,3.50,0
315,2049.98,1160897.466042,342803.571209,856998.062092,0.0,65686.951953,24632.606881,41054.344903,349255.802425,186402.302996,329404.240904,5,10,11831.958707,22184.922728,1444977.977282,45,21,13,71,35,25,1,14.286,14.31,1.143,6.25,4.74,3.56,0
316,2052.25,1157414.802197,342596.891096,856481.460066,0.0,65858.770023,24697.038657,41161.731197,349917.178976,186885.76436,330404.304294,5,10,11860.714007,22238.838916,1448489.718348,42,21,15,70,27,19,1,18.519,14.23,1.143,7.48,6.69,3.46,0
317,2051.82,1153942.585286,342472.24577,856169.944481,0.0,66065.206152,24774.452205,41290.753778,350576.571381,187457.028641,331287.08416,4,8,11890.140117,22294.012873,1452083.382082,36,20,12,71,33,24,1,12.121,14.03,1.143,6.99,6.83,3.47,0
318,2051.98,1150480.801189,341430.293806,853565.458117,0.0,66317.823855,24869.183843,41448.639842,351233.985655,188187.536529,334622.078412,6,10,11942.920719,22392.976503,1458529.213197,39,20,12,70,27,19,1,22.222,14.36,1.143,6.32,6.83,3.40,0
319,2049.59,1147029.385797,341561.152165,853892.479805,0.0,66564.029154,24961.51083,41602.518154,351889.427693,188880.291187,334987.811382,5,9,11984.116137,22470.217913,1463560.20372,38,21,15,70,28,20,1,17.857,14.23,1.143,6.97,6.24,3.23,0
320,2045.99,1143588.3307,341633.472046,854073.553291,0.0,66830.630147,25061.486202,41769.143774,352542.903429,189646.807626,335573.254335,6,11,12037.456913,22570.231868,1470074.446031,44,21,12,69,22,16,0,27.273,14.28,1.143,7.37,5.19,3.89,0
321,2045.75,1140157.591963,341269.351004,853163.050021,0.0,67037.864067,25139.198922,41898.664974,353194.418719,190232.205006,337069.154985,5,10,12073.356954,22637.544446,1474458.738655,43,20,16,68,22,16,0,22.727,14.43,1.143,7.76,5.92,4.51,0
322,2043.28,1136737.170393,341579.061491,853937.278362,0.0,67313.131449,25242.42419,42070.707087,353843.979513,191006.433347,337069.154985,5,9,12119.255559,22723.604331,1480064.105852,38,21,13,70,35,25,1,14.286,14.28,1.143,6.34,4.61,4.23,0
323,2045.03,1133326.984763,341807.126699,854507.579445,0.0,67519.714802,25319.892947,42199.821682,354491.591625,191576.73443,337069.154985,4,8,12147.971665,22777.44703,1483571.060352,38,20,14,70,28,20,1,14.286,14.39,1.143,6.39,4.90,3.25,0
324,2045.50,1129927.044179,341495.150502,853727.73412,0.0,67767.576542,25412.841099,42354.735269,355137.260926,192276.142303,338548.408183,5,9,12190.506877,22857.200552,1488765.673119,40,20,12,72,35,25,1,14.286,14.57,1.143,6.52,5.98,3.57,0
325,2045.00,1126537.290267,341689.435936,854212.851664,0.0,67935.21317,25475.704834,42459.508161,355780.993224,192761.259847,338548.408183,6,11,12225.720729,22923.226525,1493066.164887,42,20,16,71,29,21,1,20.690,14.28,1.143,7.58,5.85,3.42,0
326,2041.35,1123157.719275,340947.483538,852358.109808,0.0,68127.186862,25547.694968,42579.491719,356422.794287,193301.315018,340943.20521,5,9,12257.78523,22983.347464,1496982.042075,40,21,15,70,24,17,0,20.833,14.26,1.143,7.29,5.18,2.71,0
327,2039.74,1119788.269739,340745.953318,851854.054949,0.0,68283.034804,25606.137946,42676.896683,357062.669925,193741.308616,341887.253667,5,9,12284.651225,23033.721205,1500263.051771,41,20,15,71,31,22,1,16.129,14.50,1.143,7.24,5.51,4.41,0
328,2035.87,1116428.929266,340307.203816,850757.53688,0.0,68461.148561,25672.930604,42788.217781,357700.625926,194242.316131,343484.779251,5,9,12314.370223,23089.444327,1503892.484515,38,21,14,69,22,16,0,22.727,14.27,1.143,6.36,5.60,2.79,0
329,2038.99,1113079.687865,340606.526243,851506.292574,0.0,68726.990531,25772.621342,42954.369012,358336.668029,194991.071825,343484.779251,5,9,12359.250633,23173.595095,1509373.504586,37,21,14,68,21,15,0,23.810,14.10,1.143,7.54,6.05,2.55,0
330,2039.44,1109740.497045,340534.163705,851325.118925,0.0,68987.084773,25870.156683,43116.927913,358970.802053,195744.109661,344418.990736,6,11,12414.078488,23276.397324,1516069.356484,42,20,14,68,25,18,0,24.000,14.23,1.143,6.65,5.06,4.08,0
331,2042.52,1106411.319175,340226.324766,850555.343108,0.0,69184.261683,25944.098024,43240.163481,359603.033721,196311.634767,345756.291659,6,10,12453.855997,23350.980154,1520927.184859,41,21,13,68,26,18,1,23.077,14.16,1.143,6.09,5.14,3.10,0
332,2039.70,1103092.129156,340319.762155,850788.76175,0.0,69393.733562,26022.649978,43371.083405,360233.368673,196901.813799,346113.052049,5,9,12489.322308,23417.479487,1525258.508117,40,21,11,70,36,26,1,13.889,14.06,1.143,6.66,7.25,3.60,0
333,2038.13,1099782.891756,339466.266859,848655.265025,0.0,69569.018021,26088.38165,43480.636192,360861.812651,197409.635524,348754.370499,6,10,12526.447948,23487.090063,1529792.476978,38,20,16,70,25,18,0,24.000,14.16,1.143,7.89,5.20,3.38,0
334,2038.98,1096483.599993,339760.878821,849391.757267,0.0,69829.64788,26186.117847,43643.529854,361488.371247,198146.127766,348754.370499,5,10,12571.737331,23572.007656,1535323.442923,42,20,14,70,28,20,1,17.857,14.39,1.143,6.53,7.09,2.84,0
335,2037.85,1093194.175206,339913.494417,849773.743659,0.0,70083.600927,26281.350239,43802.250508,362113.050146,198880.176046,349106.432387,6,11,12624.625684,23671.173318,1541782.433093,44,20,13,70,27,19,1,22.222,14.41,1.143,6.68,7.11,3.58,0
336,2040.72,1089914.61794,339531.424395,848817.668986,0.0,70243.476784,26341.303685,43902.172918,362735.854999,199329.441402,350511.772416,5,9,12651.066064,23720.74903,1545011.464503,41,21,14,69,21,15,0,23.810,14.40,1.143,6.21,7.21,2.72,0
337,2041.56,1086644.890921,339392.787983,848471.500438,0.0,70381.618934,26393.106991,43988.511761,363356.791422,199719.429031,351247.928593,5,10,12674.869932,23765.381284,1547918.511985,43,20,12,69,27,19,1,18.519,14.51,1.143,7.48,7.13,3.55,0
338,2045.26,1083384.976038,339159.684746,847888.646706,0.0,70526.247179,26447.342583,44078.904414,363975.865016,200125.275164,352236.628458,5,9,12698.483541,23809.656802,1550802.324095,38,21,12,69,26,18,1,19.231,14.58,1.143,6.63,4.24,4.11,0
339,2047.23,1080134.85965,339122.173342,847794.873373,0.0,70713.350337,26517.506267,44195.843888,364593.081351,200665.00763,352870.134257,6,11,12736.869977,23881.63137,1555490.267663,45,20,14,71,34,24,1,17.647,14.62,1.143,6.27,4.89,3.51,0
340,2047.66,1076894.489585,339011.535776,847518.141215,0.0,70875.386988,26578.270011,44297.116794,365208.446058,201122.89726,353604.756045,5,10,12765.028911,23934.429372,1558929.177563,43,20,12,70,29,21,1,17.241,14.39,1.143,6.14,5.22,4.09,0
341,2046.36,1073663.831251,337920.670453,844791.258105,0.0,71075.206027,26653.20215,44422.003693,365821.964686,201714.127606,356922.869501,7,12,12813.926376,24026.112119,1564900.780531,45,20,15,71,30,21,1,23.333,14.30,1.143,6.91,5.16,3.80,0
342,2048.57,1070442.858545,337767.286066,844407.29768,0.0,71219.655237,26707.370604,44512.284449,366433.642741,202110.950772,357703.653092,4,8,12832.96645,24061.812257,1567226.049579,41,21,16,70,24,17,0,16.667,14.45,1.143,6.67,5.25,4.03,0
343,2051.17,1067231.588648,337380.009319,843439.882382,0.0,71499.244589,26812.216611,44687.027794,367043.485788,202895.189255,359455.306873,5,9,12878.44117,24147.077357,1572779.649809,41,21,12,70,25,18,0,20.000,14.64,1.143,6.40,6.43,3.96,0
344,2054.77,1064029.914844,337196.78601,842981.357853,0.0,71702.55028,26888.456245,44814.093851,367651.499284,203478.037692,360496.679839,6,10,12918.219414,24221.661564,1577637.56786,40,21,12,70,29,21,1,20.690,14.60,1.143,7.68,5.47,4.25,0
345,2056.49,1060837.85198,336846.329884,842105.082942,0.0,71845.556831,26942.083701,44903.472945,368257.688749,203899.407943,361794.325001,7,12,12952.274813,24285.515438,1581796.58352,45,20,16,71,30,21,1,23.333,14.70,1.143,7.88,5.37,3.88,0
346,2059.78,1057655.36717,336711.885947,841769.0985,0.0,72010.912572,27004.092104,45006.820283,368862.059634,204363.242971,362594.144471,5,9,12979.179172,24335.961111,1585082.278409,40,21,14,69,22,16,0,22.727,14.63,1.143,6.62,4.46,3.69,0
347,2057.60,1054482.441016,336577.888899,841434.471096,0.0,72211.109676,27079.166018,45131.943473,369464.617485,204937.06585,363502.594754,6,11,13018.288567,24409.291228,1589858.513379,45,21,16,71,37,27,1,16.216,14.63,1.143,8.06,5.13,4.23,0
348,2059.70,1051319.020075,336797.249566,841982.530959,0.0,72405.432397,27152.037038,45253.395174,370065.367689,205485.125713,363502.594754,5,10,13051.490198,24471.544286,1593913.262608,43,20,14,69,20,14,0,25.000,14.63,1.143,7.61,7.33,2.84,0
349,2056.42,1048165.089892,336259.070083,840637.388585,0.0,72611.479922,27229.30486,45382.174877,370664.315623,206075.947774,365438.559189,6,11,13091.865262,24547.247532,1598844.067396,43,21,12,68,21,15,0,28.571,14.58,1.143,7.98,5.88,4.23,0
350,2054.87,1045020.620919,336251.099187,840617.208926,0.0,72794.608713,27297.978156,45496.630371,371261.46674,206592.68802,365975.479094,5,10,13123.288338,24606.1658,1602681.610592,44,20,13,68,28,20,1,17.857,14.57,1.143,7.14,4.42,3.97,0
351,2051.53,1041885.605562,336510.841856,841266.562511,0.0,73025.956523,27384.733584,45641.222752,371856.826361,207242.041605,365975.479094,5,10,13161.146503,24677.149859,1607305.039032,44,21,15,68,29,21,1,17.241,14.55,1.143,7.42,7.00,3.07,0
352,2054.02,1038759.990141,336724.233754,841800.043229,0.0,73215.733116,27455.899806,45759.833122,372450.399931,207775.522323,365975.479094,5,10,13192.634095,24736.189094,1611150.461239,43,21,17,68,26,18,1,19.231,14.35,1.143,6.39,5.33,4.64,0
353,2055.96,1035643.761116,335659.659533,839139.099097,0.0,73454.140262,27545.302485,45908.837588,373042.192812,208464.954647,369325.85555,6,10,13242.455139,24829.603551,1617234.856264,38,20,13,70,34,24,1,17.647,14.36,1.143,7.26,5.29,3.36,0
354,2059.07,1032536.883299,335970.276744,839915.384917,0.0,73724.007616,27646.502742,46077.504684,373632.210402,209241.240467,369325.85555,6,11,13296.651104,24931.220985,1623853.538527,42,21,14,71,32,23,1,18.750,14.23,1.143,6.28,4.76,2.75,0
355,2061.87,1029439.302013,335442.899195,838596.743707,0.0,73933.273103,27724.977299,46208.295613,374220.457966,209843.548052,371246.804345,6,11,13338.861166,25010.364852,1629008.442407,42,21,14,70,28,20,1,21.429,14.16,1.143,7.31,5.44,3.68,0
356,2061.98,1026351.022186,335657.493185,839133.319527,0.0,74127.237653,27797.714005,46329.523456,374806.940864,210380.123872,371246.804345,4,8,13366.415537,25062.029297,1632373.519971,38,20,16,70,26,19,0,15.385,14.08,1.143,7.74,5.66,4.12,0
357,2059.71,1023272.000167,335386.284518,838455.465331,0.0,74385.569344,27894.588389,46490.980763,375391.664294,211107.801348,372652.336017,5,10,13410.067935,25143.877544,1637704.569162,42,21,11,72,34,24,1,14.706,14.09,1.143,6.46,5.69,3.15,0
358,2056.99,1020202.199926,335166.74533,837906.410207,0.0,74542.876148,27953.57844,46589.297515,375974.633568,211560.52766,373654.117453,6,10,13441.779561,25203.336844,1641577.351588,38,21,14,72,30,21,1,20.000,14.17,1.143,6.89,4.38,3.17,0
359,2054.75,1017141.625085,334635.312875,836577.614844,0.0,74712.662547,28017.248339,46695.414014,376555.853914,212047.839211,375470.224367,6,11,13475.297189,25266.182398,1645670.692007,44,21,15,71,27,19,1,22.222,14.47,1.143,7.76,6.43,3.50,0
360,2053.74,1014090.241393,333879.860223,834689.539628,0.0,74978.137021,28116.801266,46861.33556,377135.330595,212797.382873,378107.843245,5,9,13521.087842,25352.039873,1651262.875579,37,20,13,70,28,20,1,17.857,14.49,1.143,6.74,6.45,3.30,0
361,2053.56,1011048.021857,333207.213302,833007.920012,0.0,75246.713587,28217.517478,47029.195913,377713.068898,213555.753516,380547.833504,5,9,13567.450096,25438.9691,1656924.865935,38,20,12,72,35,25,1,14.286,14.48,1.143,6.09,6.02,2.63,0
362,2054.26,1008014.933527,333325.196549,833302.94986,0.0,75513.611173,28317.604072,47196.006904,378289.073944,214325.687402,381022.737542,6,11,13622.218053,25541.659021,1663613.402797,45,20,13,71,24,17,0,25.000,14.62,1.143,7.70,6.53,3.45,0
363,2053.13,1004990.92387,333375.79158,833429.015036,0.0,75691.400498,28384.275068,47307.125232,378863.350972,214828.076205,381399.061169,5,10,13653.106314,25599.574511,1667385.631765,44,20,14,69,20,14,0,25.000,14.39,1.143,7.58,5.93,3.07,0
364,2055.06,1001975.97484,333315.755938,833279.053157,0.0,75911.339502,28466.752194,47444.587109,379435.905186,215436.117626,382157.064469,4,8,13684.143066,25657.768421,1671175.995151,38,20,14,69,25,18,0,16.000,14.17,1.143,7.10,4.70,3.04,0
365,2051.84,998970.080606,332940.081145,832340.066286,0.0,76139.224246,28552.208973,47587.015074,380006.741771,216063.676606,383723.61032,4,8,13714.994863,25715.615541,1674943.770925,37,21,11,68,21,15,0,19.048,14.07,1.143,6.59,5.12,3.61,0
366,2052.55,995973.200221,333215.133765,833027.815995,0.0,76382.323666,28643.371255,47738.952211,380575.865836,216751.426315,383723.61032,5,9,13757.662147,25795.616698,1680154.512991,41,20,16,68,28,20,1,17.857,14.24,1.143,6.38,7.27,3.18,0
367,2053.94,992985.317157,332954.933413,832377.238649,0.0,76639.88213,28739.955679,47899.926251,381143.282512,217481.003721,385103.765072,5,10,13803.358811,25881.297944,1685735.218171,42,20,15,69,32,23,1,15.625,14.09,1.143,7.06,6.00,3.13,0
368,2050.29,990006.404448,333158.00325,832884.666227,0.0,76850.382238,28818.893219,48031.488819,381708.996918,218073.464871,385188.798644,5,9,13838.671279,25947.508822,1690047.753371,41,21,16,68,22,16,0,22.727,14.19,1.143,6.38,5.80,4.56,0
369,2047.29,987036.423106,333408.770821,833511.76745,0.0,77087.79381,28907.922558,48179.871051,382273.0142,218740.505614,385228.738164,5,9,13877.877578,26021.020633,1694835.8227,38,21,14,69,31,22,1,16.129,14.42,1.143,7.25,5.42,3.37,0
370,2045.37,984075.36022,333020.508578,832540.972094,0.0,77347.274023,29005.227638,48342.046184,382835.33947,219490.859457,386949.887363,6,11,13932.092676,26122.673943,1701456.841651,43,20,12,70,30,21,1,20.000,14.36,1.143,7.41,5.24,2.81,0
371,2046.82,981123.163823,333283.595393,833199.007574,0.0,77579.9456,29092.479479,48487.465919,383395.977776,220148.894937,386949.887363,5,10,13972.816162,26199.03048,1706430.197453,43,20,15,72,34,24,1,14.706,14.28,1.143,7.64,5.95,4.05,0
372,2044.68,978179.841875,333357.603454,833383.489901,0.0,77804.38086,29176.642701,48627.737956,383954.934184,220779.148144,387395.658243,5,10,14009.704191,26268.195535,1710935.148061,42,21,12,72,30,21,1,16.667,14.49,1.143,6.59,7.29,3.02,0
373,2041.18,975245.340376,333227.270829,833057.76625,0.0,78023.70376,29258.888788,48764.814768,384512.213718,221407.760461,388349.994211,6,11,14052.53356,26348.500602,1716165.684797,46,21,16,71,24,17,0,25.000,14.63,1.143,6.58,6.26,2.92,0
374,2039.57,972319.642674,333465.211186,833652.682417,0.0,78229.885812,29336.207057,48893.67855,385067.821329,222002.676628,388349.994211,6,11,14094.912779,26427.961638,1721341.246955,45,20,16,70,27,19,1,22.222,14.60,1.143,7.57,5.11,4.43,0
375,2040.59,969402.710437,333658.030838,834134.531716,0.0,78400.894421,29400.335285,49000.55893,385621.762068,222484.525927,388349.994211,5,9,14123.887592,26482.289414,1724879.796101,39,20,13,69,20,14,0,25.000,14.75,1.143,6.35,6.55,3.60,0
376,2038.84,966494.532192,333869.434265,834663.280373,0.0,78603.594233,29476.347714,49127.246312,386174.04097,223055.616733,388392.33636,5,9,14158.202939,26546.630689,1729070.557862,40,20,13,70,31,22,1,16.129,14.77,1.143,6.80,6.43,3.05,0
377,2040.52,963595.085385,333918.998781,834787.353233,0.0,78820.810411,29557.803781,49263.006423,386724.663036,223682.834618,388895.481385,6,11,14203.097572,26630.808127,1734553.315023,42,20,13,70,29,21,1,20.690,14.52,1.143,7.70,6.17,4.42,0
