step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
117,2024.69,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000446,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,19.12,11.00,7.00,0
118,2025.97,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000446,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,6.34,3.00,2.00,0
119,2029.71,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,18.48,11.00,7.00,0
120,2031.68,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,9.71,5.00,3.00,0
121,2030.51,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,5.77,3.00,2.00,0
122,2027.26,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,16.01,9.00,6.00,0
123,2028.14,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,4.33,2.00,1.00,0
124,2027.15,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,4.88,2.00,1.00,0
125,2023.10,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,19.95,11.00,7.00,0
126,2024.24,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,5.62,3.00,2.00,0
127,2024.93,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,3.43,2.00,1.00,0
128,2021.46,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,17.16,10.00,6.00,0
129,2020.03,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,7.06,4.00,2.00,0
130,2020.83,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000496,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,3.94,2.00,1.00,0
131,2019.07,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,8.71,5.00,3.00,0
132,2019.93,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,4.26,2.00,1.00,0
133,2023.67,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,18.56,11.00,7.00,0
134,2026.31,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,13.01,7.00,5.00,0
135,2028.94,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,12.98,7.00,5.00,0
136,2031.12,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,10.76,6.00,4.00,0
137,2030.19,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,4.57,2.00,1.00,0
138,2033.81,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,17.80,10.00,7.00,0
139,2036.77,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,14.56,8.00,5.00,0
140,2036.21,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,2.74,1.00,1.00,0
141,2037.40,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,5.86,3.00,2.00,0
142,2040.49,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000546,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,15.16,9.00,6.00,0
143,2043.36,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,14.06,8.00,5.00,0
144,2040.17,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,15.63,9.00,6.00,0
145,2043.87,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,18.17,10.00,7.00,0
146,2043.34,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,2.63,1.00,1.00,0
147,2045.93,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,12.71,7.00,5.00,0
148,2043.98,19605.0,90000.0,75230.006891,0.0,2875.391463,76.5015,153.003,0.000596,75230.006891,0.0,0,0,1432.005,2645.886963,0.0,0,0,3,0,6,0,6,0.000,9.70,0.000,9.56,5.00,3.00,0
149,2043.75,20997.0,90000.0,75243.926891,0.0,2876.435463,76.8495,153.699,0.000596,75243.926891,0.0,0,0,1432.005,2645.886963,0.0,0,1,5,0,6,2,4,0.000,9.51,29.168,1.11,0.00,0.00,0
150,2039.67,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000596,80149.270891,0.0,1,1,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,16.667,9.51,28.168,19.95,11.00,7.00,0
151,2037.06,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000596,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,12.80,7.00,5.00,0
152,2034.08,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000596,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,14.64,8.00,5.00,0
153,2034.27,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000596,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,0.94,0.00,0.00,0
154,2035.73,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000596,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,7.19,4.00,2.00,0
155,2031.71,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000646,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,19.76,11.00,7.00,0
156,2032.65,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000646,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,4.64,2.00,1.00,0
157,2036.17,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000646,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,17.28,10.00,6.00,0
158,2036.32,20301.0,90000.0,80149.270891,0.0,2883.395463,76.8495,153.699,0.000646,80149.270891,0.0,0,0,1435.485,2652.846963,0.0,0,0,4,0,6,0,6,0.000,9.51,28.168,0.74,0.00,0.00,0
159,2036.45,20743.0,90000.0,80153.690891,0.0,2883.726963,76.96,153.92,0.000646,80153.690891,0.0,0,0,1435.485,2652.846963,0.0,0,1,6,0,6,2,4,0.000,9.75,21.621,0.64,0.00,0.00,0
160,2037.29,20522.0,90000.0,80193.552581,0.0,2885.936963,76.96,153.92,0.000646,80193.552581,0.0,1,1,1436.59,2655.056963,0.0,0,0,5,0,6,0,6,16.667,9.75,28.486,4.14,2.00,1.00,0
161,2038.70,20522.0,90000.0,80193.552581,0.0,2885.936963,76.96,153.92,0.000646,80193.552581,0.0,0,0,1436.59,2655.056963,0.0,0,0,5,0,6,0,6,0.000,9.75,28.486,6.91,4.00,2.00,0
162,2036.42,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000646,80216.162278,0.0,1,1,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,16.667,9.75,28.168,11.20,6.00,4.00,0
163,2037.09,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000646,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,3.33,1.00,1.00,0
164,2040.95,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000646,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,18.91,11.00,7.00,0
165,2038.36,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000646,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,12.66,7.00,5.00,0
166,2037.97,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000646,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,1.95,1.00,0.00,0
167,2039.37,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,6.87,4.00,2.00,0
168,2038.32,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,5.12,3.00,2.00,0
169,2035.27,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,14.97,8.00,5.00,0
170,2036.97,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,8.34,5.00,3.00,0
171,2040.43,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,16.99,10.00,6.00,0
172,2042.51,20301.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1437.695,2657.266963,0.0,0,0,4,0,6,0,6,0.000,9.75,28.168,10.20,6.00,4.00,0
173,2045.62,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,1,1,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,16.667,9.75,0.000,15.25,9.00,6.00,0
174,2048.10,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,12.11,7.00,4.00,0
175,2048.91,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,3.95,2.00,1.00,0
176,2045.93,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,14.54,8.00,5.00,0
177,2048.00,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,10.12,6.00,4.00,0
178,2045.32,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000696,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,13.10,7.00,5.00,0
179,2042.60,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,13.30,7.00,5.00,0
180,2043.10,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,2.46,1.00,0.00,0
181,2039.37,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,18.26,10.00,7.00,0
182,2040.63,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,6.17,3.00,2.00,0
183,2038.81,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,8.91,5.00,3.00,0
184,2042.41,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,17.68,10.00,7.00,0
185,2046.33,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,19.15,11.00,7.00,0
186,2049.99,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,17.93,10.00,7.00,0
187,2049.28,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,3.49,2.00,1.00,0
188,2051.68,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,11.72,7.00,4.00,0
189,2052.74,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,5.14,3.00,2.00,0
190,2051.72,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000746,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,4.93,2.00,1.00,0
191,2048.82,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,14.13,8.00,5.00,0
192,2045.88,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,14.35,8.00,5.00,0
193,2047.76,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,9.18,5.00,3.00,0
194,2044.91,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,13.92,8.00,5.00,0
195,2041.42,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,17.08,10.00,6.00,0
196,2040.88,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,2.61,1.00,1.00,0
197,2041.28,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,1.95,1.00,0.00,0
198,2037.31,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,19.43,11.00,7.00,0
199,2038.65,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,6.57,3.00,2.00,0
200,2037.53,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,5.48,3.00,2.00,0
201,2038.17,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,3.13,1.00,1.00,0
202,2039.95,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000796,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,8.74,5.00,3.00,0
203,2040.01,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000846,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,0.29,0.00,0.00,0
204,2041.95,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000846,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,9.50,5.00,3.00,0
205,2038.06,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000846,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,19.05,11.00,7.00,0
206,2036.22,19605.0,90000.0,80216.162278,0.0,2888.146963,76.96,153.92,0.000846,80216.162278,0.0,0,0,1440.444561,2657.266963,0.0,0,0,3,0,6,0,6,0.000,9.75,0.000,9.02,5.00,3.00,0
207,2033.20,29613.0,90000.0,80316.242278,0.0,2895.652963,79.462,158.924,0.000846,80316.242278,0.0,0,0,1440.444561,2657.266963,0.0,0,1,4,0,6,2,4,0.000,9.61,4.918,14.82,8.00,5.00,0
208,2029.58,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,1,1,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,16.667,9.61,3.918,17.83,10.00,7.00,0
209,2026.11,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,17.10,10.00,6.00,0
210,2027.12,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,4.98,2.00,1.00,0
211,2023.67,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,17.02,10.00,6.00,0
212,2025.43,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,8.71,5.00,3.00,0
213,2028.96,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,17.44,10.00,6.00,0
214,2024.95,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000846,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,19.80,11.00,7.00,0
215,2027.93,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,14.73,8.00,5.00,0
216,2031.77,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,18.96,11.00,7.00,0
217,2031.38,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,1.94,1.00,0.00,0
218,2031.86,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,2.39,1.00,0.00,0
219,2028.40,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,17.04,10.00,6.00,0
220,2032.01,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,17.77,10.00,7.00,0
221,2029.84,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,10.65,6.00,4.00,0
222,2028.75,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,5.39,3.00,2.00,0
223,2025.74,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,14.81,8.00,5.00,0
224,2025.25,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,2.45,1.00,0.00,0
225,2021.54,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,18.28,10.00,7.00,0
226,2023.49,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000896,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,9.61,5.00,3.00,0
227,2019.61,24609.0,90000.0,80319.054742,0.0,2945.692963,79.462,158.924,0.000946,80319.054742,0.0,0,0,1465.464561,2707.306963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.918,19.18,11.00,7.00,0
228,2016.43,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,1,1,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,16.667,9.61,3.771,15.71,9.00,6.00,0
229,2016.22,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,1.06,0.00,0.00,0
230,2018.55,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.54,6.00,4.00,0
231,2020.75,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,10.93,6.00,4.00,0
232,2022.17,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,7.02,4.00,2.00,0
233,2019.82,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,11.62,6.00,4.00,0
234,2018.91,23876.0,90000.0,80379.543945,0.0,2953.022963,79.462,158.924,0.000946,80379.543945,0.0,0,0,1469.129561,2714.636963,0.0,0,0,3,0,6,0,6,0.000,9.61,3.771,4.54,2.00,1.00,0
